_LayerID_,_WeightID_,_Weight_
5,910,0.101775534451008
5,920,0.0180524364113808
5,930,0.160835430026054
5,940,-0.068873405456543
5,950,-0.0739985778927803
5,960,-0.00981794204562902
5,970,-0.133820101618767
5,980,-0.00615907413884997
5,990,0.0448580719530582
5,1000,-0.00868129450827837
5,1010,-0.140123605728149
5,1020,-0.186217978596687
5,1030,0.135861456394196
5,1040,-0.161807134747505
5,1050,-0.0446048714220524
5,1060,-0.0769954323768616
5,1070,-0.0526487417519093
5,1080,-0.0307784136384726
5,1090,0.114908039569855
5,1100,0.0416740067303181
5,1110,0.147951826453209
5,1120,-0.102111406624317
5,1130,-0.107488930225372
5,1140,0.103755727410316
5,1150,-0.191109523177147
5,1160,0.0357187576591969
5,1170,-0.0549871288239956
5,1180,0.0598954632878304
5,1190,0.140539333224297
5,1200,0.118946269154549
5,1210,-0.123478919267654
5,1220,-0.000152828986756504
5,1230,0.112523406744003
5,1240,0.0290714744478464
5,1250,0.160317271947861
5,1260,0.0332719124853611
5,1270,-0.0829478874802589
5,1280,-0.014977965503931
5,1290,-0.124599754810333
5,1300,0.084285095334053
5,1310,-0.0612216293811798
5,1320,0.101291693747044
5,1330,-0.103182442486286
5,1340,-0.00016130690346472
5,1350,-0.00679807690903544
5,1360,-0.197436854243279
5,1370,-0.0729236304759979
5,1380,-0.109738528728485
5,1390,0.108221396803856
5,1400,-0.010761396959424
5,1410,0.00425960868597031
5,1420,0.0223566740751266
5,1430,-0.090666189789772
5,1440,-0.0183225907385349
5,1450,0.0648199841380119
5,1460,-0.17518538236618
5,1470,0.0920803174376488
5,1480,0.00776427797973156
5,1490,0.0959565415978432
5,1500,-0.0971315503120422
5,1510,-0.141868978738785
5,1520,-0.122921347618103
5,1530,0.0421156026422977
5,1540,0.117352299392223
5,1550,0.123760916292667
5,1560,-0.179491177201271
5,1570,0.140775993466377
5,1580,0.196081072092056
5,1590,0.157697200775146
5,1600,-0.162019863724709
5,1610,0.168533474206924
5,1620,-0.0714416056871414
5,1630,-0.0961594954133034
5,1640,0.19146054983139
5,1650,-0.125615313649178
5,1660,-0.0763977244496346
5,1670,0.125070452690125
5,1680,0.00842181965708733
5,1690,0.10329445451498
5,1700,-0.0874731913208961
5,1710,-0.098055511713028
5,1720,-0.116016738116741
5,1730,-0.143497362732887
5,1740,0.13577601313591
5,1750,-0.167550280690193
5,1760,0.00535539537668228
5,1770,0.0914946347475052
5,1780,-0.0391075164079666
5,1790,-0.169243991374969
6,0,1.01951992511749
6,10,1.06596899032593
6,20,0.994065940380096
6,30,1.03442192077637
6,40,-1.56754612922668
6,50,-0.752404749393463
6,60,-0.773529767990112
6,70,0.493455678224564
8,0,-0.335185199975967
8,10,0.0235783606767654
8,20,0.44647204875946
8,30,-0.243800073862076
8,40,0.114215828478336
8,50,0.0391467288136482
8,60,-0.365259826183319
8,70,0.176942303776741
8,80,0.000982484198175371
8,90,-0.0706608295440674
8,100,-0.28652036190033
8,110,-0.211037203669548
8,120,0.0517148785293102
8,130,0.323358684778214
8,140,-0.157701268792152
8,150,-0.105525255203247
8,160,-0.29315596818924
8,170,0.210275024175644
8,180,0.447734266519547
8,190,-0.379070848226547
8,200,0.381088763475418
8,210,-0.0472740344703197
8,220,0.00663368077948689
8,230,-0.336207687854767
8,240,0.0509509555995464
8,250,0.0918863266706467
8,260,-0.369034200906754
8,270,-0.27769935131073
8,280,0.00690447306260467
8,290,0.078829750418663
8,300,-0.00588649976998568
8,310,0.160647511482239
8,320,0.0890354514122009
8,330,-0.314523160457611
8,340,0.00701362499967217
8,350,0.0708928182721138
8,360,-0.217242106795311
8,370,0.353282034397125
8,380,-0.245931580662727
8,390,0.36073112487793
8,400,0.137585043907166
8,410,0.310307770967484
8,420,-0.26024004817009
8,430,-0.309099823236465
8,440,0.225432246923447
8,450,-0.103857591748238
8,460,0.152100831270218
8,470,0.182029783725739
8,480,0.137933239340782
8,490,-0.212583735585213
8,500,0.381194055080414
8,510,0.299710333347321
8,520,0.219866186380386
8,530,0.0761591568589211
8,540,0.421393811702728
8,550,-0.132822871208191
8,560,-0.0325970947742462
8,570,0.104806959629059
8,580,-0.140802130103111
8,590,0.0212704241275787
8,600,-0.228599861264229
8,610,0.398396283388138
8,620,0.0522342994809151
8,630,-0.164253026247025
8,640,-0.325423270463943
8,650,-0.276691168546677
8,660,0.146143898367882
8,670,0.30498668551445
8,680,0.0299666430801153
8,690,0.207460030913353
8,700,0.324843257665634
8,710,0.383896946907043
8,720,-0.211910873651505
8,730,0.144981518387794
8,740,0.234532967209816
8,750,0.417181730270386
8,760,-0.110897868871689
8,770,-0.076076976954937
8,780,0.345877885818481
8,790,-0.158575803041458
8,800,-0.311833798885345
8,810,-0.0605471059679985
8,820,0.208762988448143
8,830,-0.27919813990593
8,840,0.273715525865555
8,850,0.106685161590576
8,860,0.230031043291092
8,870,0.0429188348352909
8,880,-0.25868746638298
8,890,0.254709631204605
8,900,-0.1478261500597
8,910,0.331150501966476
8,920,-0.0465276390314102
8,930,-0.238333597779274
8,940,0.090272955596447
8,950,0.20125687122345
8,960,-0.351288050413132
8,970,0.280053228139877
8,980,0.100571572780609
8,990,0.0343417786061764
8,1000,-0.182319179177284
8,1010,0.227183192968369
8,1020,-0.168474346399307
8,1030,0.100641116499901
8,1040,0.195691734552383
8,1050,0.196607485413551
8,1060,-0.129963159561157
8,1070,0.332500874996185
8,1080,0.102727077901363
8,1090,-0.0383279509842396
8,1100,-0.322805643081665
8,1110,-0.0112181082367897
8,1120,-0.329077392816544
8,1130,-0.0324475057423115
8,1140,-0.0340879112482071
8,1150,0.000324268825352192
8,1160,-0.189426243305206
8,1170,0.0978635624051094
8,1180,0.28361389040947
8,1190,0.358567237854004
8,1200,0.0493555702269077
8,1210,-0.0442712157964706
8,1220,0.180987104773521
8,1230,0.0101306140422821
8,1240,0.00191155320499092
8,1250,-0.24397100508213
8,1260,-0.333381980657578
8,1270,-0.107311651110649
8,1280,0.252265959978104
8,1290,0.137679770588875
8,1300,0.170557141304016
8,1310,0.129840850830078
8,1320,0.343208283185959
8,1330,-0.156301379203796
8,1340,0.189381569623947
8,1350,-0.0192285757511854
8,1360,0.0636090934276581
8,1370,0.392702847719193
8,1380,-0.00816278904676437
8,1390,-0.104474738240242
8,1400,0.208083778619766
8,1410,-0.293889790773392
8,1420,-0.119706675410271
8,1430,0.262061148881912
8,1440,-0.262628853321075
8,1450,-0.0652513206005096
8,1460,-0.00016906505334191
8,1470,0.189792960882187
8,1480,0.268593579530716
8,1490,-0.232804000377655
8,1500,0.382336795330048
8,1510,0.269695311784744
8,1520,-0.242656201124191
8,1530,0.0102235525846481
8,1540,0.183771580457687
8,1550,-0.308343321084976
8,1560,0.327941536903381
8,1570,-0.371342301368713
8,1580,-0.352838903665543
8,1590,-0.400026798248291
8,1600,0.291583061218262
8,1610,-0.211529046297073
8,1620,-0.210491091012955
8,1630,0.207735106348991
8,1640,-0.373806059360504
8,1650,-0.31062439084053
8,1660,-0.115845702588558
8,1670,0.152248695492744
8,1680,0.362968534231186
8,1690,0.239857077598572
8,1700,0.0291730556637049
8,1710,-0.157114282250404
8,1720,0.0843523889780045
8,1730,-0.359732002019882
8,1740,0.150945350527763
8,1750,-0.0176015365868807
8,1760,0.136505022644997
8,1770,0.398885309696198
8,1780,-0.0118720922619104
8,1790,-0.364284127950668
8,1800,-0.398105323314667
8,1810,-0.0947511270642281
8,1820,-0.0788131356239319
8,1830,-0.20083811879158
8,1840,0.0737513825297356
8,1850,0.189647063612938
8,1860,-0.263185024261475
8,1870,-0.172201365232468
8,1880,-0.0771968141198158
8,1890,0.314068019390106
8,1900,0.07870963960886
8,1910,-0.358225017786026
8,1920,-0.028270561248064
8,1930,-0.235354110598564
8,1940,0.221069350838661
8,1950,0.307442933320999
8,1960,-0.250009804964066
8,1970,-0.029796127229929
8,1980,-0.231243923306465
8,1990,0.261979669332504
8,2000,-0.0037315534427762
8,2010,-0.256645202636719
8,2020,-0.0889429003000259
8,2030,-0.214383706450462
8,2040,-0.0366848558187485
8,2050,-0.168166697025299
8,2060,-0.22302320599556
8,2070,-0.224152743816376
8,2080,-0.302245885133743
8,2090,0.29028132557869
8,2100,-0.327288627624512
8,2110,-0.243508979678154
8,2120,-0.373021990060806
8,2130,-0.188493430614471
8,2140,0.168593272566795
8,2150,0.237171322107315
8,2160,0.389216065406799
8,2170,0.193079337477684
8,2180,0.061426930129528
8,2190,-0.121841385960579
8,2200,0.0122129879891872
8,2210,0.334405601024628
8,2220,-0.24657353758812
8,2230,0.246844932436943
8,2240,-0.0157887917011976
8,2250,0.0700924694538116
8,2260,-0.230563536286354
8,2270,0.0363527722656727
8,2280,0.272342920303345
8,2290,0.37468895316124
8,2300,0.101124733686447
8,2310,-0.144291892647743
8,2320,-0.114463031291962
8,2330,0.0997166261076927
8,2340,-0.148573979735374
8,2350,-0.154136583209038
8,2360,0.0403142347931862
8,2370,0.222132384777069
8,2380,0.427123010158539
8,2390,-0.279994457960129
8,2400,-0.184217736124992
8,2410,-0.338825970888138
8,2420,-0.179834470152855
8,2430,-0.205941691994667
8,2440,0.0315529555082321
8,2450,-0.0201940629631281
8,2460,0.234491109848022
8,2470,-0.330645143985748
8,2480,-0.335509240627289
8,2490,0.0373039580881596
8,2500,0.178880736231804
8,2510,-0.103900425136089
8,2520,0.17852558195591
8,2530,-0.256088614463806
8,2540,0.0247808061540127
8,2550,0.194173589348793
9,0,0.99418842792511
9,10,1.01399874687195
9,20,0.999383807182312
9,30,0.980486512184143
9,40,1.14179670810699
9,50,1.00541794300079
9,60,0.960332989692688
9,70,0.967780947685242
9,80,0.983361542224884
9,90,1.0266820192337
9,100,0.957613825798035
9,110,1.0188581943512
9,120,0.995594680309296
9,130,1.0037614107132
9,140,0.999107599258423
9,150,1.00484323501587
9,160,1.00984871387482
9,170,0.981306374073029
9,180,0.993237972259521
9,190,1.00846171379089
9,200,0.986974954605103
9,210,1.02505922317505
9,220,0.969788253307343
9,230,1.04733347892761
9,240,0.998747408390045
9,250,0.957390129566193
9,256,-0.398224115371704
9,266,0.152047500014305
9,276,0.952214121818542
9,286,-1.05009484291077
9,296,-0.149300053715706
9,306,0.162138298153877
9,316,1.35401630401611
9,326,0.0486300960183144
9,336,-0.29578310251236
9,346,0.0825695618987083
9,356,-0.782013952732086
9,366,-0.915825426578522
9,376,-0.822324573993683
9,386,0.401801109313965
9,396,-0.609900772571564
9,406,0.76210629940033
9,416,-0.907318711280823
9,426,0.193003281950951
9,436,-0.0192241501063108
9,446,0.472772389650345
9,456,-0.434022903442383
9,466,-0.252730548381805
9,476,0.491984367370605
9,486,-0.277929931879044
9,496,-0.745570182800293
9,506,0.436742961406708
11,4,-0.00364402262493968
11,14,-0.0531044043600559
11,24,0.0215126909315586
11,34,0.0530751869082451
11,44,-0.100888207554817
11,54,0.0321885906159878
11,64,0.0575748793780804
11,74,0.0642733871936798
11,84,-0.0407656021416187
11,94,0.129111766815186
11,104,0.0911586731672287
11,114,0.0474076345562935
11,124,0.0500261522829533
11,134,0.112626917660236
11,144,-0.12323921918869
11,154,0.0818963125348091
11,164,-0.1164181381464
11,174,-0.00549278780817986
11,184,0.123286575078964
11,194,-0.0475248731672764
11,204,0.0519084818661213
11,214,-0.0632330477237701
11,224,-0.00550655508413911
11,234,0.0250565260648727
11,244,0.0548707880079746
11,254,-0.0191308874636889
11,264,-0.022810148075223
11,274,-0.00512658758088946
11,284,-0.139177247881889
11,294,-0.0859765410423279
11,304,0.0623374208807945
11,314,0.0610406398773193
11,324,0.015220383182168
11,334,-0.0600953213870525
11,344,0.0875957012176514
11,354,0.0636434480547905
11,364,-0.0928241237998009
11,374,-0.0601456537842751
11,384,-0.132822766900063
11,394,-0.0610230751335621
11,404,0.0253719016909599
11,414,-0.0108090816065669
11,424,-0.0479596555233002
11,434,-0.110730692744255
11,444,0.137514114379883
11,454,0.125312477350235
11,464,-0.0299972053617239
11,474,-0.102351553738117
11,484,0.0688702166080475
11,494,0.108952648937702
11,504,-0.0112187629565597
11,514,0.0639217123389244
11,524,0.163299173116684
11,534,-0.0644649118185043
11,544,0.0472491346299648
11,554,0.00486748851835728
11,564,-0.10589487105608
11,574,-0.115876793861389
11,584,0.131270781159401
11,594,0.0898785218596458
11,604,-0.00133332121185958
11,614,-0.0247245915234089
11,624,0.0398210249841213
11,634,-0.000783143797889352
11,644,-0.053654033690691
11,654,0.0423415973782539
11,664,-0.00121062225662172
11,674,-0.0965700447559357
11,684,-0.110849529504776
11,694,-0.0506508760154247
11,704,-0.0429331660270691
11,714,-0.0675549060106277
11,724,0.0206732712686062
11,734,0.0318526960909367
11,744,0.0495844893157482
11,754,-0.136970177292824
11,764,0.0307302642613649
11,774,-0.0960700586438179
11,784,-0.107545517385006
11,794,0.0474234074354172
11,804,0.109631858766079
11,814,-0.00337986461818218
11,824,-0.0295077655464411
11,834,-0.0138457799330354
11,844,0.025883823633194
11,854,-0.146337509155273
11,864,0.0762829929590225
11,874,-0.109734728932381
11,884,-0.0612564608454704
11,894,0.0687295645475388
11,904,0.0803566202521324
11,914,0.0114082610234618
11,924,0.0849942490458488
11,934,-0.0309781022369862
11,944,0.0367742814123631
11,954,-0.142554551362991
11,964,0.00332102202810347
11,974,0.0222286470234394
11,984,0.139915734529495
11,994,-0.143708497285843
11,1004,-0.115043133497238
11,1014,-0.147177621722221
11,1024,0.0213387534022331
11,1034,0.064369298517704
11,1044,0.157844185829163
11,1054,0.0729036033153534
11,1064,0.0228735189884901
11,1074,-0.103315703570843
11,1084,-0.0628944039344788
11,1094,-0.0711110606789589
11,1104,0.125144764780998
11,1114,0.00414920831099153
11,1124,0.114356607198715
11,1134,-0.103643074631691
11,1144,-0.0864449068903923
11,1154,0.0368313156068325
11,1164,-0.0706479847431183
11,1174,0.112126156687737
11,1184,-0.0189960729330778
11,1194,-0.157576829195023
11,1204,0.146225810050964
11,1214,0.139393925666809
11,1224,-0.0276145674288273
11,1234,-0.0844559296965599
11,1244,0.0145661449059844
11,1254,0.023990947753191
11,1264,-0.00712448498234153
11,1274,0.234288677573204
11,1284,0.120037965476513
11,1294,-0.0822486951947212
11,1304,0.119536250829697
11,1314,0.114720724523067
11,1324,0.0732520893216133
11,1334,-0.0476670078933239
11,1344,-0.0384417623281479
11,1354,-0.0597053319215775
11,1364,0.00912460777908564
11,1374,0.0149847539141774
11,1384,-0.042027547955513
11,1394,0.0831360518932343
11,1404,0.0920277163386345
11,1414,-0.107139691710472
11,1424,0.0327870771288872
11,1434,-0.0596299916505814
11,1444,-0.0891376435756683
11,1454,0.103382579982281
11,1464,0.0290179178118706
11,1474,0.0395844243466854
11,1484,0.0945400148630142
11,1494,0.0953714326024055
11,1504,-0.000931201851926744
11,1514,0.121682465076447
11,1524,0.097996324300766
11,1534,-0.0882253497838974
11,1544,-0.104799695312977
11,1554,-0.13291023671627
11,1564,0.017881328240037
11,1574,0.0404586270451546
11,1584,-0.129790961742401
11,1594,-0.0409237593412399
11,1604,0.0565895549952984
11,1614,0.151402145624161
11,1624,0.122343592345715
11,1634,0.0784912928938866
11,1644,-0.0226534176617861
11,1654,0.0957647114992142
11,1664,0.104001857340336
11,1674,-0.147086933255196
11,1684,0.041114367544651
11,1694,0.110788196325302
11,1704,-0.0600319467484951
11,1714,-0.035415168851614
11,1724,0.00887421239167452
11,1734,0.113336250185966
11,1744,-0.102755464613438
11,1754,-0.141478270292282
11,1764,-0.104265592992306
11,1774,0.154045432806015
11,1784,-0.0778124257922173
11,1794,0.0447398647665977
11,1804,0.071891762316227
11,1814,0.0102335270494223
11,1824,0.121319249272346
11,1834,0.0837701261043549
11,1844,-0.0631599947810173
11,1854,0.0487108379602432
11,1864,-0.174679562449455
11,1874,-0.0643170177936554
11,1884,0.00274049653671682
11,1894,0.00889227353036404
11,1904,-0.0209961030632257
11,1914,-0.0372370295226574
11,1924,0.00340699008665979
11,1934,-0.109414920210838
11,1944,0.0827853605151176
11,1954,0.0551274716854095
11,1964,0.0104803601279855
11,1974,0.106495268642902
11,1984,-0.111813701689243
11,1994,-0.0757729485630989
11,2004,-0.0370205976068974
11,2014,0.0469174645841122
11,2024,0.0495882146060467
11,2034,0.112619914114475
11,2044,0.0733191072940826
11,2054,-0.0163818746805191
11,2064,-0.0507145151495934
11,2074,-0.0111278388649225
11,2084,-0.0577667467296124
11,2094,0.00101891672238708
11,2104,-0.0983803868293762
11,2114,-0.0214882530272007
11,2124,0.0625434666872025
11,2134,0.112798236310482
11,2144,0.0581571310758591
11,2154,-0.149655222892761
11,2164,-0.100618220865726
11,2174,0.0568570382893085
11,2184,0.0511570386588573
11,2194,0.160710349678993
11,2204,0.0764086470007896
11,2214,-0.160177603363991
11,2224,0.083612859249115
11,2234,0.111046813428402
11,2244,0.0420481935143471
11,2254,-0.0702211260795593
11,2264,0.10558032989502
11,2274,0.0694987699389458
11,2284,0.0447482913732529
11,2294,0.11607051640749
11,2304,-0.033356562256813
11,2314,-0.0215784050524235
11,2324,0.0281590037047863
11,2334,0.000233775746892206
11,2344,-0.0411853045225143
11,2354,0.100663691759109
11,2364,0.102166600525379
11,2374,0.104641817510128
11,2384,-0.099820613861084
11,2394,-0.10587490350008
11,2404,-0.0346330069005489
11,2414,-0.00689990678802133
11,2424,-0.116881281137466
11,2434,-0.0533013418316841
11,2444,-0.141531065106392
11,2454,0.0866395309567451
11,2464,0.180424630641937
11,2474,0.101070038974285
11,2484,-0.0552274957299232
11,2494,0.15180242061615
11,2504,-0.0771235153079033
11,2514,0.114531323313713
11,2524,0.00574961164966226
11,2534,-0.106010347604752
11,2544,0.0259145554155111
11,2554,0.0395531542599201
11,2564,0.13499391078949
11,2574,-0.0530001930892467
11,2584,0.0546712651848793
11,2594,-0.041806448251009
11,2604,0.0604949072003365
11,2614,-0.109778456389904
11,2624,0.164227366447449
11,2634,0.171458810567856
11,2644,0.0445146709680557
11,2654,-0.0314659774303436
11,2664,-0.0679839923977852
11,2674,0.0200210958719254
11,2684,-0.0960246697068214
11,2694,-0.0275347307324409
11,2704,-0.0826708003878593
11,2714,-0.0302512962371111
11,2724,0.0913045778870583
11,2734,-0.111741580069065
11,2744,0.107232764363289
11,2754,-0.0530791655182838
11,2764,0.0184318292886019
11,2774,0.103490173816681
11,2784,0.180967926979065
11,2794,0.0640136376023293
11,2804,0.0373383015394211
11,2814,-0.103703089058399
11,2824,-0.0709981247782707
11,2834,-0.0254176463931799
11,2844,-0.101483233273029
11,2854,0.0447602346539497
11,2864,0.106677137315273
11,2874,0.138096123933792
11,2884,0.0434429533779621
11,2894,0.0820438414812088
11,2904,-0.0571398138999939
11,2914,0.0252701342105865
11,2924,0.148231446743011
11,2934,0.0479065366089344
11,2944,0.00663855113089085
11,2954,-0.0672781318426132
11,2964,0.0886377021670341
11,2974,-0.103264331817627
11,2984,0.0248906146734953
11,2994,-0.144045665860176
11,3004,-0.0139569034799933
11,3014,0.0933365747332573
11,3024,-0.096433162689209
11,3034,0.119893342256546
11,3044,0.0146760903298855
11,3054,0.0756367370486259
11,3064,0.072222463786602
11,3074,0.0255506783723831
11,3084,0.0334968343377113
11,3094,-0.093933492898941
11,3104,-0.0196557138115168
11,3114,-0.132513538002968
11,3124,0.0270995572209358
11,3134,-0.0905130803585052
11,3144,0.143564343452454
11,3154,-0.0933458209037781
11,3164,0.193080276250839
11,3174,-0.131283715367317
11,3184,0.0770850256085396
11,3194,-0.0065921819768846
11,3204,-0.0592551864683628
11,3214,-0.120058141648769
11,3224,-0.0509958826005459
11,3234,0.075382336974144
11,3244,0.0470736771821976
11,3254,-0.035587202757597
11,3264,0.00263798702508211
11,3274,0.129368245601654
11,3284,-0.0974308401346207
11,3294,-0.0857163220643997
11,3304,-0.0445068441331387
11,3314,-0.00288643362000585
11,3324,0.106134593486786
11,3334,-0.118242911994457
11,3344,0.135829746723175
11,3354,-0.0342571586370468
11,3364,0.0415847152471542
11,3374,-0.0946930721402168
11,3384,0.0435802452266216
11,3394,0.0164772309362888
11,3404,0.0414305590093136
11,3414,0.0365124940872192
11,3424,0.0274192169308662
11,3434,0.0584640651941299
11,3444,0.0583669133484364
11,3454,-0.175772055983543
11,3464,-0.0866938307881355
11,3474,-0.140782862901688
11,3484,0.0764338970184326
11,3494,0.0945667773485184
11,3504,0.098786324262619
11,3514,0.0012476370902732
11,3524,-0.136209458112717
11,3534,0.0369499735534191
11,3544,-0.0374525226652622
11,3554,0.0732951015233994
11,3564,0.089851088821888
11,3574,0.0913252457976341
11,3584,0.131441295146942
11,3594,-0.10672216117382
11,3604,0.0203112829476595
11,3614,0.108716621994972
11,3624,-0.0707540288567543
11,3634,0.117810785770416
11,3644,-0.126215010881424
11,3654,0.0687459334731102
11,3664,-0.120629444718361
11,3674,0.0484167523682117
11,3684,-0.0791976228356361
11,3694,-0.00178873119875789
11,3704,-0.075910821557045
11,3714,-0.0873270556330681
11,3724,-0.0637493059039116
11,3734,-0.107943288981915
11,3744,0.0577704310417175
11,3754,0.0157832782715559
11,3764,-0.119618587195873
11,3774,-0.0351404845714569
11,3784,0.0737430974841118
11,3794,-0.104514263570309
11,3804,-0.0301661789417267
11,3814,0.117933958768845
11,3824,-0.0861217081546783
11,3834,0.0943920686841011
11,3844,0.0502158738672733
11,3854,-0.0057257073931396
11,3864,0.0133511209860444
11,3874,0.0536183528602123
11,3884,-0.141795486211777
11,3894,-0.0316364504396915
11,3904,0.0794932022690773
11,3914,-0.00981296319514513
11,3924,0.0507224015891552
11,3934,0.113055370748043
11,3944,-0.0868886038661003
11,3954,-0.065826341509819
11,3964,-0.143117025494576
11,3974,0.0480585098266602
11,3984,-0.0646332874894142
11,3994,0.0989974364638329
11,4004,0.0879551470279694
11,4014,0.0906276702880859
11,4024,0.0322129875421524
11,4034,-0.0578307621181011
11,4044,0.0105776153504848
11,4054,0.019685747101903
11,4064,0.0965406224131584
11,4074,-0.026098283007741
11,4084,0.148535519838333
11,4094,0.0685513913631439
11,4104,0.0675061419606209
11,4114,-0.17147371172905
11,4124,0.0469636134803295
11,4134,0.0163338091224432
11,4144,-0.0264950897544622
11,4154,0.118383496999741
11,4164,-0.0239782761782408
11,4174,0.142184481024742
11,4184,0.141179487109184
11,4194,0.0335461907088757
11,4204,-0.0226764846593142
11,4214,-0.0379925630986691
11,4224,0.111158162355423
11,4234,-0.145362332463264
11,4244,0.0965714380145073
11,4254,0.144533708691597
11,4264,-0.0937396958470345
11,4274,-0.0739833861589432
11,4284,0.0784915089607239
11,4294,0.060854222625494
11,4304,0.0548315308988094
11,4314,0.0650160685181618
11,4324,-0.0507239550352097
11,4334,-0.0816810056567192
11,4344,0.0749985724687576
11,4354,-0.0316842906177044
11,4364,-0.000258893967838958
11,4374,-0.104497037827969
11,4384,0.0775486007332802
11,4394,0.181215822696686
11,4404,-0.00788085721433163
11,4414,0.101685270667076
11,4424,-0.127265021204948
11,4434,-0.0499503053724766
11,4444,-0.0106677301228046
11,4454,0.0159114338457584
11,4464,-0.146292567253113
11,4474,-0.00800808984786272
11,4484,0.00716942269355059
11,4494,0.0181150082498789
11,4504,0.0964029505848885
11,4514,-0.103773012757301
11,4524,0.00951700191944838
11,4534,0.115609757602215
11,4544,-0.004304816480726
11,4554,-0.0309693086892366
11,4564,0.113641895353794
11,4574,0.120549753308296
11,4584,0.169983565807343
11,4594,-0.132409304380417
11,4604,0.045590553432703
11,4614,-0.0344051457941532
11,4624,-0.00224288925528526
11,4634,-0.00198221625760198
11,4644,0.084683321416378
11,4654,0.129941180348396
11,4664,0.0622374601662159
11,4674,0.0906598344445229
11,4684,0.0207584388554096
11,4694,-0.124459356069565
11,4704,0.0215193647891283
11,4714,-0.150616973638535
11,4724,-0.0142045598477125
11,4734,0.00217329687438905
11,4744,-0.0291900578886271
11,4754,0.0141843678429723
11,4764,-0.0848261266946793
11,4774,0.0686432421207428
11,4784,-0.0384014546871185
11,4794,0.0195462703704834
11,4804,0.00710177980363369
11,4814,-0.121889896690845
11,4824,0.0986128747463226
11,4834,0.0381391197443008
11,4844,0.145384788513184
11,4854,0.0893892347812653
11,4864,-0.045114129781723
11,4874,0.020541587844491
11,4884,-0.125433325767517
11,4894,-0.0697460621595383
11,4904,-0.0714165046811104
11,4914,-0.0231963340193033
11,4924,-0.0636582151055336
11,4934,0.169843629002571
11,4944,-0.124798707664013
11,4954,-0.0388716012239456
11,4964,-0.14598473906517
11,4974,-0.0965271666646004
11,4984,0.11091049015522
11,4994,-0.0370935723185539
11,5004,0.127391695976257
11,5014,-0.0192648414522409
11,5024,-0.00682422984391451
11,5034,0.178278103470802
11,5044,0.0143695315346122
11,5054,-0.086925096809864
11,5064,-0.0342995412647724
11,5074,-0.034329105168581
11,5084,-0.128449484705925
11,5094,-0.015206110663712
11,5104,-0.0212436728179455
11,5114,-0.219390243291855
11,5124,-0.0226003509014845
11,5134,-0.0428003445267677
11,5144,-0.0464070029556751
11,5154,-0.17353156208992
11,5164,0.135571897029877
11,5174,0.082528181374073
11,5184,-0.139759078621864
11,5194,0.136107861995697
